ID_Pedido,ID_Cliente,Data_Pedido,Produto,Categoria,Preco_Unitario,Quantidade,Valor_Total
14958,670,2023-11-08,Bicicleta Ergométrica,Esportes e Lazer,768.8,2,1537.6
14959,806,2023-10-19,Camiseta,Moda e Acessórios,45.23,1,45.23
14960,1122,2025-04-16,Cafeteira,Casa e Cozinha,125.41,1,125.41
14961,1378,2024-07-31,Fantasia,Livros,44.58,1,44.58
14962,1152,2024-10-03,Óculos de Sol,Moda e Acessórios,83.49,2,166.98
14963,722,2023-11-27,Corda de Pular,Esportes e Lazer,18.48,3,55.44
14964,1156,2024-06-21,Aspirador de Pó,Casa e Cozinha,285.29,1,285.29
14965,440,2024-05-01,Liquidificador,Casa e Cozinha,86.54,5,432.7
14966,828,2025-03-15,Bola de Futebol,Esportes e Lazer,59.72,1,59.72
14967,1411,2024-12-05,Romance,Livros,37.34,1,37.34
14968,167,2024-11-03,Smartwatch,Eletrônicos,465.54,1,465.54
14969,163,2023-09-11,Notebook,Eletrônicos,2568.92,1,2568.92
14970,661,2024-05-20,Corda de Pular,Esportes e Lazer,19.97,5,99.85
14971,1099,2025-02-06,Cafeteira,Casa e Cozinha,117.99,3,353.97
14972,221,2023-12-03,Bolsa de Couro,Moda e Acessórios,174.58,1,174.58
14973,1490,2024-10-13,Carregador Portátil,Eletrônicos,81.86,2,163.72
14974,779,2024-06-04,Smartphone,Eletrônicos,1252.25,1,1252.25
14975,629,2024-02-29,Corda de Pular,Esportes e Lazer,20.63,5,103.15
14976,356,2024-04-07,Bola de Futebol,Esportes e Lazer,57.4,1,57.4
14977,700,2023-12-16,Barraca de Camping,Esportes e Lazer,254.06,1,254.06
14978,1190,2024-12-04,Panela de Pressão,Casa e Cozinha,159.06,2,318.12
14979,1485,2025-02-20,Notebook,Eletrônicos,2305.94,1,2305.94
14980,1185,2024-05-06,Autoajuda,Livros,31.91,1,31.91
14981,1132,2025-07-21,Corda de Pular,Esportes e Lazer,19.03,2,38.06
14982,735,2024-11-01,Carregador Portátil,Eletrônicos,98.95,2,197.9
14983,1403,2024-02-29,Calça Jeans,Moda e Acessórios,130.34,1,130.34
14984,769,2025-07-24,Smartphone,Eletrônicos,1134.17,1,1134.17
14985,231,2025-02-22,Barraca de Camping,Esportes e Lazer,266.92,1,266.92
14986,326,2024-10-24,Carregador Portátil,Eletrônicos,98.28,5,491.4
14987,415,2024-09-29,Óculos de Sol,Moda e Acessórios,97.49,3,292.47
14988,1077,2024-08-27,Fantasia,Livros,47.11,2,94.22
14989,1158,2024-07-15,Tênis,Moda e Acessórios,198.13,2,396.26
14990,712,2024-12-11,Bolsa de Couro,Moda e Acessórios,183.28,2,366.56
14991,787,2025-05-01,Carregador Portátil,Eletrônicos,83.43,1,83.43
14992,631,2024-10-30,Smartwatch,Eletrônicos,469.79,1,469.79
14993,297,2024-03-14,Liquidificador,Casa e Cozinha,81.46,2,162.92
14994,1431,2024-06-03,Jogo de Pratos,Casa e Cozinha,91.28,1,91.28
14995,474,2024-02-19,Bola de Futebol,Esportes e Lazer,60.03,1,60.03
14996,868,2024-02-11,Jogo de Pratos,Casa e Cozinha,109.85,5,549.25
14997,744,2024-05-01,Corda de Pular,Esportes e Lazer,18.13,2,36.26
14998,1298,2024-02-20,Fantasia,Livros,43.89,1,43.89
14999,930,2024-12-02,Autoajuda,Livros,28.92,1,28.92
15000,705,2024-08-26,Tablet,Eletrônicos,841.13,1,841.13
15001,753,2024-01-13,Barraca de Camping,Esportes e Lazer,249.27,1,249.27
15002,1103,2024-04-04,Panela de Pressão,Casa e Cozinha,140.63,1,140.63
15003,1383,2025-02-10,Panela de Pressão,Casa e Cozinha,156.99,2,313.98
15004,323,2025-02-13,Liquidificador,Casa e Cozinha,81.38,1,81.38
15005,1231,2024-09-24,Bola de Futebol,Esportes e Lazer,62.1,1,62.1
15006,1140,2024-01-26,Tênis,Moda e Acessórios,215.8,3,647.4
15007,754,2025-05-16,Romance,Livros,36.62,1,36.62
15008,1166,2025-06-08,Cafeteira,Casa e Cozinha,108.13,1,108.13
15009,493,2025-02-21,Biografia,Livros,48.53,5,242.65
15010,1200,2025-06-14,Bolsa de Couro,Moda e Acessórios,162.72,3,488.16
15011,598,2024-10-24,Carregador Portátil,Eletrônicos,98.06,1,98.06
15012,563,2025-07-13,Óculos de Sol,Moda e Acessórios,95.36,1,95.36
15013,1355,2025-05-29,Panela de Pressão,Casa e Cozinha,144.71,1,144.71
15014,1250,2023-08-05,Carregador Portátil,Eletrônicos,98.43,3,295.29
15015,950,2024-08-29,Tablet,Eletrônicos,804.82,1,804.82
15016,722,2023-10-23,Ficção Científica,Livros,41.47,3,124.41
15017,1226,2024-03-15,Bola de Futebol,Esportes e Lazer,54.54,1,54.54
15018,160,2025-01-27,Carregador Portátil,Eletrônicos,98.64,2,197.28
15019,453,2024-08-21,Romance,Livros,32.13,2,64.26
15020,1445,2024-02-13,Autoajuda,Livros,27.22,1,27.22
15021,918,2024-05-19,Cafeteira,Casa e Cozinha,116.33,2,232.66
15022,874,2023-11-05,Biografia,Livros,46.08,1,46.08
15023,858,2025-03-26,Biografia,Livros,45.9,1,45.9
15024,1287,2025-01-18,Ficção Científica,Livros,36.53,1,36.53
15025,293,2024-05-10,Cafeteira,Casa e Cozinha,112.74,3,338.22
15026,868,2024-01-27,Carregador Portátil,Eletrônicos,96.58,1,96.58
15027,168,2025-02-21,Smartwatch,Eletrônicos,504.53,1,504.53
15028,637,2025-01-23,Romance,Livros,38.09,4,152.36
15029,449,2024-05-28,Jogo de Pratos,Casa e Cozinha,94.55,1,94.55
15030,1484,2023-08-06,Ficção Científica,Livros,36.5,1,36.5
15031,862,2024-10-08,Jogo de Pratos,Casa e Cozinha,92.6,1,92.6
15032,991,2024-01-08,Notebook,Eletrônicos,2563.75,1,2563.75
15033,1093,2024-09-26,Liquidificador,Casa e Cozinha,83.55,1,83.55
15034,160,2024-06-07,Notebook,Eletrônicos,2536.96,3,7610.88
15035,1152,2024-07-16,Smartphone,Eletrônicos,1204.54,4,4818.16
15036,146,2024-01-03,Fantasia,Livros,41.16,1,41.16
15037,841,2025-07-28,Calça Jeans,Moda e Acessórios,110.9,5,554.5
15038,1352,2024-03-25,Fone de Ouvido,Eletrônicos,164.11,3,492.33
15039,267,2025-04-16,Calça Jeans,Moda e Acessórios,119.58,5,597.9
15040,793,2023-11-06,Camiseta,Moda e Acessórios,51.73,2,103.46
15041,237,2025-07-15,Liquidificador,Casa e Cozinha,87.15,1,87.15
15042,586,2024-07-30,Smartphone,Eletrônicos,1101.42,2,2202.84
15043,997,2023-12-15,Biografia,Livros,51.34,1,51.34
15044,864,2025-03-03,Corda de Pular,Esportes e Lazer,21.96,5,109.8
15045,992,2025-03-01,Camiseta,Moda e Acessórios,51.99,1,51.99
15046,1482,2025-05-05,Barraca de Camping,Esportes e Lazer,228.13,1,228.13
15047,823,2024-09-20,Cafeteira,Casa e Cozinha,120.15,1,120.15
15048,1413,2025-05-18,Cafeteira,Casa e Cozinha,125.28,1,125.28
15049,694,2024-11-28,Óculos de Sol,Moda e Acessórios,97.94,1,97.94
15050,334,2024-03-03,Cafeteira,Casa e Cozinha,113.17,1,113.17
15051,785,2023-12-16,Camiseta,Moda e Acessórios,50.77,1,50.77
15052,1246,2024-06-06,Smartphone,Eletrônicos,1195.5,1,1195.5
15053,1271,2025-03-28,Fantasia,Livros,43.03,2,86.06
15054,286,2024-08-26,Fone de Ouvido,Eletrônicos,161.73,2,323.46
15055,143,2024-11-03,Camiseta,Moda e Acessórios,51.82,1,51.82
15056,1386,2024-07-14,Fantasia,Livros,41.42,1,41.42
15057,1291,2025-02-26,Jogo de Pratos,Casa e Cozinha,99.88,2,199.76
15058,1253,2024-06-03,Corda de Pular,Esportes e Lazer,19.72,1,19.72
15059,1243,2024-07-25,Corda de Pular,Esportes e Lazer,21.25,1,21.25
15060,499,2025-06-29,Barraca de Camping,Esportes e Lazer,259.71,1,259.71
15061,623,2025-07-09,Notebook,Eletrônicos,2606.31,1,2606.31
15062,150,2024-10-31,Ficção Científica,Livros,38.51,1,38.51
15063,446,2023-10-14,Tênis,Moda e Acessórios,191.96,1,191.96
15064,543,2024-05-28,Fantasia,Livros,45.14,4,180.56
15065,270,2025-03-17,Óculos de Sol,Moda e Acessórios,87.38,1,87.38
15066,1135,2025-06-29,Óculos de Sol,Moda e Acessórios,83.81,1,83.81
15067,1153,2023-12-18,Ficção Científica,Livros,41.82,1,41.82
15068,500,2025-05-12,Óculos de Sol,Moda e Acessórios,81.38,1,81.38
15069,547,2024-12-23,Bicicleta Ergométrica,Esportes e Lazer,740.11,1,740.11
15070,169,2023-11-27,Tênis,Moda e Acessórios,190.41,5,952.05
15071,1261,2024-08-26,Bolsa de Couro,Moda e Acessórios,163.21,1,163.21
15072,976,2024-05-01,Fone de Ouvido,Eletrônicos,137.61,2,275.22
15073,208,2025-04-30,Fantasia,Livros,44.39,1,44.39
15074,766,2024-03-28,Camiseta,Moda e Acessórios,54.91,2,109.82
15075,1206,2024-07-10,Fone de Ouvido,Eletrônicos,136.18,1,136.18
15076,584,2024-06-04,Calça Jeans,Moda e Acessórios,126.88,1,126.88
15077,474,2025-02-10,Barraca de Camping,Esportes e Lazer,241.87,1,241.87
15078,453,2023-08-19,Biografia,Livros,50.89,1,50.89
15079,1441,2024-04-13,Óculos de Sol,Moda e Acessórios,81.54,1,81.54
15080,1315,2024-04-18,Smartphone,Eletrônicos,1108.15,2,2216.3
15081,879,2024-01-12,Aspirador de Pó,Casa e Cozinha,310.72,1,310.72
15082,1382,2024-05-17,Smartphone,Eletrônicos,1186.09,1,1186.09
15083,1090,2025-03-13,Carregador Portátil,Eletrônicos,86.23,4,344.92
15084,384,2023-11-05,Jogo de Pratos,Casa e Cozinha,96.56,1,96.56
15085,1022,2024-08-06,Ficção Científica,Livros,40.42,1,40.42
15086,1061,2024-12-23,Bicicleta Ergométrica,Esportes e Lazer,760.91,2,1521.82
15087,106,2025-02-21,Corda de Pular,Esportes e Lazer,18.26,4,73.04
15088,164,2024-11-02,Corda de Pular,Esportes e Lazer,18.6,2,37.2
15089,1021,2024-02-10,Biografia,Livros,51.1,2,102.2
15090,459,2023-08-13,Bicicleta Ergométrica,Esportes e Lazer,640.25,3,1920.75
15091,1478,2024-09-10,Corda de Pular,Esportes e Lazer,19.21,2,38.42
15092,704,2023-12-30,Biografia,Livros,54.45,1,54.45
15093,1446,2025-04-15,Fantasia,Livros,41.01,4,164.04
15094,1394,2025-04-30,Smartphone,Eletrônicos,1214.02,1,1214.02
15095,221,2024-02-18,Smartwatch,Eletrônicos,472.94,1,472.94
15096,1012,2024-10-03,Barraca de Camping,Esportes e Lazer,244.99,1,244.99
15097,561,2025-04-09,Calça Jeans,Moda e Acessórios,111.82,5,559.1
15098,297,2024-11-09,Romance,Livros,33.91,1,33.91
15099,472,2024-10-15,Liquidificador,Casa e Cozinha,86.64,1,86.64
15100,1056,2025-05-09,Corda de Pular,Esportes e Lazer,21.52,1,21.52
15101,671,2023-10-30,Camiseta,Moda e Acessórios,50.09,1,50.09
15102,404,2025-02-16,Barraca de Camping,Esportes e Lazer,272.76,2,545.52
15103,178,2025-01-10,Ficção Científica,Livros,37.33,1,37.33
15104,1316,2024-09-10,Biografia,Livros,51.16,1,51.16
15105,574,2024-06-26,Liquidificador,Casa e Cozinha,74.78,1,74.78
15106,598,2025-04-08,Bola de Futebol,Esportes e Lazer,58.63,2,117.26
15107,1182,2024-02-18,Corda de Pular,Esportes e Lazer,20.9,1,20.9
15108,837,2025-06-26,Bicicleta Ergométrica,Esportes e Lazer,689.85,1,689.85
15109,1383,2024-04-21,Jogo de Pratos,Casa e Cozinha,97.38,1,97.38
15110,239,2024-07-12,Smartwatch,Eletrônicos,519.54,3,1558.62
15111,694,2025-02-03,Ficção Científica,Livros,42.69,1,42.69
15112,1079,2024-11-01,Tênis,Moda e Acessórios,182.73,3,548.19
15113,418,2024-07-11,Bola de Futebol,Esportes e Lazer,56.86,2,113.72
15114,700,2024-11-05,Smartwatch,Eletrônicos,491.5,1,491.5
15115,810,2023-10-06,Bola de Futebol,Esportes e Lazer,54.74,2,109.48
15116,464,2023-12-06,Smartwatch,Eletrônicos,481.63,1,481.63
15117,870,2025-01-24,Camiseta,Moda e Acessórios,48.35,1,48.35
15118,573,2024-05-23,Fone de Ouvido,Eletrônicos,153.07,1,153.07
15119,491,2024-05-08,Notebook,Eletrônicos,2534.6,1,2534.6
15120,1363,2025-05-01,Fone de Ouvido,Eletrônicos,158.96,2,317.92
15121,731,2025-04-23,Bolsa de Couro,Moda e Acessórios,178.51,1,178.51
15122,1495,2024-06-03,Óculos de Sol,Moda e Acessórios,89.73,1,89.73
15123,1293,2025-07-17,Bicicleta Ergométrica,Esportes e Lazer,720.01,1,720.01
15124,1145,2025-06-26,Barraca de Camping,Esportes e Lazer,236.27,1,236.27
15125,449,2024-03-01,Fantasia,Livros,44.59,1,44.59
15126,606,2025-05-04,Bicicleta Ergométrica,Esportes e Lazer,656.26,1,656.26
15127,1260,2024-07-17,Fantasia,Livros,43.29,3,129.87
15128,671,2023-12-30,Smartwatch,Eletrônicos,529.17,1,529.17
15129,237,2023-11-24,Autoajuda,Livros,27.92,1,27.92
15130,1252,2024-01-25,Aspirador de Pó,Casa e Cozinha,272.03,3,816.09
15131,218,2024-02-09,Smartphone,Eletrônicos,1170.5,2,2341.0
15132,926,2023-11-20,Romance,Livros,36.69,1,36.69
15133,1397,2023-12-17,Aspirador de Pó,Casa e Cozinha,272.02,1,272.02
15134,223,2024-03-20,Panela de Pressão,Casa e Cozinha,153.07,1,153.07
15135,323,2025-04-09,Barraca de Camping,Esportes e Lazer,266.2,1,266.2
15136,658,2024-10-03,Calça Jeans,Moda e Acessórios,127.59,3,382.77
15137,378,2024-07-21,Aspirador de Pó,Casa e Cozinha,293.14,3,879.42
15138,607,2024-08-04,Bola de Futebol,Esportes e Lazer,58.16,3,174.48
15139,953,2023-10-31,Carregador Portátil,Eletrônicos,90.4,1,90.4
15140,1421,2024-12-28,Bolsa de Couro,Moda e Acessórios,176.61,4,706.44
15141,164,2025-07-22,Bolsa de Couro,Moda e Acessórios,163.07,3,489.21
15142,702,2025-01-08,Tablet,Eletrônicos,837.41,4,3349.64
15143,1265,2024-03-20,Bola de Futebol,Esportes e Lazer,61.51,1,61.51
15144,1292,2024-11-06,Biografia,Livros,46.03,1,46.03
15145,293,2024-12-02,Notebook,Eletrônicos,2647.55,1,2647.55
15146,1119,2023-08-21,Carregador Portátil,Eletrônicos,83.8,1,83.8
15147,785,2025-02-04,Smartphone,Eletrônicos,1292.7,4,5170.8
15148,1479,2024-01-07,Biografia,Livros,53.89,3,161.67
15149,445,2025-06-29,Bola de Futebol,Esportes e Lazer,55.06,1,55.06
15150,1415,2024-04-29,Smartphone,Eletrônicos,1122.01,1,1122.01
15151,373,2024-10-27,Panela de Pressão,Casa e Cozinha,143.37,2,286.74
15152,1305,2025-04-26,Autoajuda,Livros,28.54,1,28.54
15153,443,2023-10-30,Liquidificador,Casa e Cozinha,86.76,1,86.76
15154,822,2025-04-09,Smartphone,Eletrônicos,1187.22,1,1187.22
15155,1362,2024-08-03,Biografia,Livros,45.16,4,180.64
15156,899,2023-09-22,Bolsa de Couro,Moda e Acessórios,196.28,1,196.28
15157,1130,2025-02-06,Calça Jeans,Moda e Acessórios,113.56,1,113.56
15158,147,2024-10-12,Óculos de Sol,Moda e Acessórios,91.51,1,91.51
15159,1010,2024-05-26,Bolsa de Couro,Moda e Acessórios,194.68,1,194.68
15160,676,2025-02-22,Panela de Pressão,Casa e Cozinha,157.44,2,314.88
15161,951,2025-05-07,Bola de Futebol,Esportes e Lazer,63.35,1,63.35
15162,1497,2024-04-23,Fone de Ouvido,Eletrônicos,152.43,1,152.43
15163,1475,2024-06-03,Notebook,Eletrônicos,2311.04,1,2311.04
15164,754,2023-11-11,Autoajuda,Livros,29.0,3,87.0
15165,989,2023-09-11,Ficção Científica,Livros,39.86,1,39.86
15166,1348,2024-07-23,Ficção Científica,Livros,38.71,2,77.42
15167,566,2023-09-05,Tênis,Moda e Acessórios,210.57,2,421.14
15168,1167,2024-11-19,Smartphone,Eletrônicos,1185.44,5,5927.2
15169,987,2023-08-07,Notebook,Eletrônicos,2357.49,1,2357.49
15170,315,2024-03-17,Tênis,Moda e Acessórios,217.06,1,217.06
15171,1463,2023-10-04,Bola de Futebol,Esportes e Lazer,59.15,2,118.3
15172,1456,2025-03-14,Corda de Pular,Esportes e Lazer,19.14,1,19.14
15173,1480,2025-07-03,Camiseta,Moda e Acessórios,47.01,1,47.01
15174,403,2025-05-28,Romance,Livros,36.6,1,36.6
15175,1130,2024-07-04,Aspirador de Pó,Casa e Cozinha,316.58,1,316.58
15176,1477,2024-07-03,Corda de Pular,Esportes e Lazer,18.97,1,18.97
15177,1044,2024-07-11,Tablet,Eletrônicos,773.13,4,3092.52
15178,1174,2024-11-05,Bola de Futebol,Esportes e Lazer,65.6,1,65.6
15179,1013,2025-01-26,Barraca de Camping,Esportes e Lazer,230.61,1,230.61
15180,894,2023-09-11,Barraca de Camping,Esportes e Lazer,244.58,1,244.58
15181,501,2024-06-15,Tênis,Moda e Acessórios,195.08,3,585.24
15182,1239,2024-04-01,Romance,Livros,34.49,2,68.98
15183,1022,2025-04-01,Autoajuda,Livros,29.35,2,58.7
15184,1467,2024-10-01,Jogo de Pratos,Casa e Cozinha,91.99,3,275.97
15185,684,2025-05-04,Notebook,Eletrônicos,2449.82,3,7349.46
15186,1051,2024-11-04,Ficção Científica,Livros,42.81,1,42.81
15187,731,2024-02-04,Smartwatch,Eletrônicos,474.64,3,1423.92
15188,1131,2025-04-27,Fone de Ouvido,Eletrônicos,155.64,1,155.64
15189,906,2025-01-04,Carregador Portátil,Eletrônicos,81.03,5,405.15
15190,719,2023-08-13,Óculos de Sol,Moda e Acessórios,88.31,1,88.31
15191,783,2023-12-07,Smartphone,Eletrônicos,1205.33,1,1205.33
15192,616,2023-11-01,Carregador Portátil,Eletrônicos,98.71,1,98.71
15193,1099,2025-07-13,Bola de Futebol,Esportes e Lazer,65.25,1,65.25
15194,1241,2025-01-21,Óculos de Sol,Moda e Acessórios,84.65,3,253.95
15195,909,2024-10-10,Smartphone,Eletrônicos,1089.13,1,1089.13
15196,438,2024-09-18,Calça Jeans,Moda e Acessórios,125.23,1,125.23
15197,957,2025-05-26,Romance,Livros,32.2,2,64.4
15198,734,2025-01-28,Cafeteira,Casa e Cozinha,124.02,1,124.02
15199,607,2025-03-25,Biografia,Livros,48.66,2,97.32
15200,672,2025-03-25,Tablet,Eletrônicos,787.13,1,787.13
15201,853,2023-11-04,Corda de Pular,Esportes e Lazer,18.85,1,18.85
15202,1119,2024-02-23,Calça Jeans,Moda e Acessórios,130.14,3,390.42
15203,1242,2025-05-22,Biografia,Livros,53.93,5,269.65
15204,498,2024-11-22,Tênis,Moda e Acessórios,207.72,1,207.72
15205,862,2025-05-18,Tênis,Moda e Acessórios,205.5,2,411.0
15206,1349,2025-07-18,Fantasia,Livros,48.34,2,96.68
15207,683,2024-03-08,Smartwatch,Eletrônicos,475.55,1,475.55
15208,726,2023-10-28,Biografia,Livros,48.79,1,48.79
15209,1242,2023-10-26,Cafeteira,Casa e Cozinha,128.28,3,384.84
15210,1313,2024-07-09,Romance,Livros,32.04,1,32.04
15211,432,2025-05-20,Fone de Ouvido,Eletrônicos,157.34,2,314.68
15212,1432,2025-02-21,Jogo de Pratos,Casa e Cozinha,107.0,1,107.0
15213,1228,2023-11-21,Autoajuda,Livros,29.68,4,118.72
15214,677,2023-11-15,Aspirador de Pó,Casa e Cozinha,280.28,1,280.28
15215,532,2023-10-19,Calça Jeans,Moda e Acessórios,127.78,1,127.78
15216,894,2025-02-13,Romance,Livros,38.39,2,76.78
15217,205,2024-09-13,Barraca de Camping,Esportes e Lazer,265.32,1,265.32
15218,1437,2023-11-21,Biografia,Livros,54.82,1,54.82
15219,300,2024-08-01,Fantasia,Livros,45.34,1,45.34
15220,1446,2024-02-08,Fantasia,Livros,47.2,1,47.2
15221,820,2023-12-27,Biografia,Livros,50.71,2,101.42
15222,1213,2024-03-30,Aspirador de Pó,Casa e Cozinha,305.75,5,1528.75
15223,1229,2024-08-28,Fantasia,Livros,44.95,5,224.75
15224,762,2023-08-22,Biografia,Livros,52.87,1,52.87
15225,1254,2024-12-21,Bola de Futebol,Esportes e Lazer,59.4,1,59.4
15226,186,2023-09-05,Barraca de Camping,Esportes e Lazer,247.34,1,247.34
15227,411,2024-05-22,Bolsa de Couro,Moda e Acessórios,162.86,2,325.72
15228,680,2024-03-27,Bola de Futebol,Esportes e Lazer,59.32,1,59.32
15229,159,2024-04-06,Jogo de Pratos,Casa e Cozinha,101.37,1,101.37
15230,417,2025-07-11,Carregador Portátil,Eletrônicos,91.83,2,183.66
15231,1254,2025-05-14,Ficção Científica,Livros,38.43,5,192.15
15232,1443,2025-02-13,Fantasia,Livros,45.47,1,45.47
15233,1197,2024-01-03,Biografia,Livros,52.0,2,104.0
15234,1162,2023-11-01,Tablet,Eletrônicos,775.88,5,3879.4
15235,133,2025-06-03,Fantasia,Livros,47.54,1,47.54
15236,489,2024-02-16,Romance,Livros,34.01,2,68.02
15237,231,2023-08-24,Bolsa de Couro,Moda e Acessórios,186.33,1,186.33
15238,477,2025-05-30,Carregador Portátil,Eletrônicos,88.87,2,177.74
15239,992,2024-11-21,Panela de Pressão,Casa e Cozinha,153.27,2,306.54
15240,151,2023-12-17,Bicicleta Ergométrica,Esportes e Lazer,638.5,2,1277.0
15241,1277,2024-03-31,Autoajuda,Livros,31.0,1,31.0
15242,105,2023-08-30,Tablet,Eletrônicos,799.23,2,1598.46
15243,278,2023-11-01,Fantasia,Livros,45.12,1,45.12
15244,1219,2024-03-05,Liquidificador,Casa e Cozinha,74.51,1,74.51
15245,1226,2024-08-26,Smartphone,Eletrônicos,1090.7,1,1090.7
15246,298,2024-05-04,Jogo de Pratos,Casa e Cozinha,104.5,1,104.5
15247,1363,2024-10-02,Biografia,Livros,48.35,2,96.7
15248,552,2023-10-06,Aspirador de Pó,Casa e Cozinha,294.36,1,294.36
15249,1224,2025-04-20,Bolsa de Couro,Moda e Acessórios,187.56,1,187.56
15250,542,2024-02-23,Liquidificador,Casa e Cozinha,74.06,1,74.06
15251,579,2023-08-07,Fantasia,Livros,46.64,1,46.64
15252,775,2025-07-05,Jogo de Pratos,Casa e Cozinha,105.56,3,316.68
15253,828,2025-03-28,Barraca de Camping,Esportes e Lazer,263.71,4,1054.84
15254,908,2024-11-24,Calça Jeans,Moda e Acessórios,121.75,1,121.75
15255,316,2024-01-05,Panela de Pressão,Casa e Cozinha,148.58,1,148.58
15256,1165,2024-04-04,Panela de Pressão,Casa e Cozinha,157.12,4,628.48
15257,1072,2025-06-29,Bola de Futebol,Esportes e Lazer,57.04,1,57.04
15258,358,2024-09-10,Óculos de Sol,Moda e Acessórios,94.81,1,94.81
15259,1476,2024-07-28,Carregador Portátil,Eletrônicos,81.28,1,81.28
15260,1216,2025-03-05,Bola de Futebol,Esportes e Lazer,58.21,2,116.42
15261,470,2024-09-28,Bola de Futebol,Esportes e Lazer,65.09,2,130.18
15262,1148,2024-01-13,Panela de Pressão,Casa e Cozinha,136.16,2,272.32
15263,1410,2023-08-20,Bola de Futebol,Esportes e Lazer,64.58,1,64.58
15264,462,2024-01-27,Bolsa de Couro,Moda e Acessórios,186.16,2,372.32
15265,1185,2025-02-28,Tênis,Moda e Acessórios,187.77,5,938.85
15266,496,2024-01-18,Fone de Ouvido,Eletrônicos,154.34,5,771.7
15267,622,2024-06-16,Bola de Futebol,Esportes e Lazer,61.44,2,122.88
15268,1360,2024-10-07,Óculos de Sol,Moda e Acessórios,91.55,1,91.55
15269,1218,2025-01-28,Romance,Livros,34.51,1,34.51
15270,360,2023-12-31,Tênis,Moda e Acessórios,194.94,2,389.88
15271,1440,2024-08-19,Fantasia,Livros,41.58,1,41.58
15272,1282,2024-01-31,Tablet,Eletrônicos,753.07,3,2259.21
15273,205,2024-04-30,Smartwatch,Eletrônicos,477.38,2,954.76
15274,244,2023-11-08,Calça Jeans,Moda e Acessórios,124.88,1,124.88
15275,554,2024-01-31,Bola de Futebol,Esportes e Lazer,58.18,1,58.18
15276,232,2024-01-27,Barraca de Camping,Esportes e Lazer,251.91,2,503.82
15277,1038,2024-09-04,Camiseta,Moda e Acessórios,51.92,3,155.76
15278,1199,2025-01-13,Carregador Portátil,Eletrônicos,84.51,3,253.53
15279,347,2025-05-03,Jogo de Pratos,Casa e Cozinha,91.28,1,91.28
15280,981,2023-10-17,Panela de Pressão,Casa e Cozinha,151.16,2,302.32
15281,586,2025-07-06,Óculos de Sol,Moda e Acessórios,92.69,3,278.07
15282,1471,2024-02-16,Ficção Científica,Livros,38.21,1,38.21
15283,584,2025-05-03,Barraca de Camping,Esportes e Lazer,265.97,1,265.97
15284,315,2024-06-25,Carregador Portátil,Eletrônicos,82.47,1,82.47
15285,962,2024-07-30,Autoajuda,Livros,30.78,4,123.12
15286,1032,2024-10-04,Fone de Ouvido,Eletrônicos,159.13,4,636.52
15287,1045,2024-11-29,Notebook,Eletrônicos,2660.71,1,2660.71
15288,650,2024-12-20,Tablet,Eletrônicos,823.02,2,1646.04
15289,1431,2025-05-23,Camiseta,Moda e Acessórios,47.64,3,142.92
15290,449,2024-08-09,Ficção Científica,Livros,36.39,1,36.39
15291,1097,2023-11-27,Notebook,Eletrônicos,2302.28,2,4604.56
15292,992,2025-03-14,Jogo de Pratos,Casa e Cozinha,95.32,2,190.64
15293,506,2025-05-29,Aspirador de Pó,Casa e Cozinha,288.48,1,288.48
15294,673,2024-07-05,Barraca de Camping,Esportes e Lazer,254.4,1,254.4
15295,1023,2024-11-30,Biografia,Livros,46.66,2,93.32
15296,266,2024-03-04,Ficção Científica,Livros,40.24,1,40.24
15297,1071,2024-07-22,Camiseta,Moda e Acessórios,52.89,1,52.89
15298,1131,2024-02-25,Tênis,Moda e Acessórios,192.89,1,192.89
15299,220,2024-11-19,Bola de Futebol,Esportes e Lazer,54.78,1,54.78
15300,306,2025-06-18,Jogo de Pratos,Casa e Cozinha,105.83,1,105.83
15301,791,2024-02-11,Jogo de Pratos,Casa e Cozinha,101.13,1,101.13
15302,629,2023-09-17,Autoajuda,Livros,29.55,3,88.65
15303,734,2025-01-15,Barraca de Camping,Esportes e Lazer,257.37,1,257.37
15304,1463,2024-12-31,Camiseta,Moda e Acessórios,53.73,2,107.46
15305,1252,2024-04-22,Óculos de Sol,Moda e Acessórios,93.5,1,93.5
15306,294,2024-11-28,Smartwatch,Eletrônicos,455.52,2,911.04
15307,347,2024-12-13,Notebook,Eletrônicos,2306.88,3,6920.64
15308,900,2024-08-06,Fone de Ouvido,Eletrônicos,141.02,1,141.02
15309,230,2025-05-14,Corda de Pular,Esportes e Lazer,21.85,1,21.85
15310,817,2024-07-05,Tablet,Eletrônicos,723.28,3,2169.84
15311,1047,2024-05-30,Cafeteira,Casa e Cozinha,110.97,2,221.94
15312,1130,2023-11-06,Smartwatch,Eletrônicos,473.46,2,946.92
15313,684,2024-09-21,Biografia,Livros,52.64,1,52.64
15314,822,2024-01-01,Romance,Livros,36.67,4,146.68
15315,585,2024-02-04,Aspirador de Pó,Casa e Cozinha,274.75,3,824.25
15316,186,2023-08-31,Aspirador de Pó,Casa e Cozinha,328.79,4,1315.16
15317,705,2023-10-04,Smartphone,Eletrônicos,1119.39,1,1119.39
15318,1391,2023-11-08,Camiseta,Moda e Acessórios,45.37,1,45.37
15319,637,2024-11-29,Panela de Pressão,Casa e Cozinha,155.46,1,155.46
15320,1486,2025-01-12,Fantasia,Livros,42.91,4,171.64
